id,climate,energy,environment,resources,sustainability,dedicated
H3451STE-SPECT-ECAO,0,0,0,0,0,0
H3451-SME-ORCH-ECAO,0,0,0,0,0,0
ASI51-PAO-Appr-4.5,0,0,0,0,0,0
ASI51-PAO-Appr-3b,0,0,0,0,0,0
ASI51-PIC-Cond-Proj,0,0,0,0,0,0
GC51-U-PJ,0,0,0,0,0,0
GC51-U-GES,0,0,0,0,0,0
GC51-Stage Spe,0,0,0,0,0,0
GC51-I-CLIMNAT,1,0,0,0,1,1
CFI32-RAI,0,0,0,0,0,0
CFI32-TPORGA1,0,0,0,0,0,0
MRIE32-SST,0,0,0,0,0,0
MRIE32-GECR,0,0,0,0,0,0
H-32-GP-MRIE,0,0,0,0,0,0
CPRO52-SEM,0,0,0,0,0,0
MECA52-CPRO,0,0,0,0,0,0
ASI51-PIC-Meth-Réal,0,0,0,0,0,0
ASI51-PIC-Pil-Qual,0,0,0,0,0,0
ASI51-PIC-COM,0,0,0,0,0,0
ASI51-PIC-Meth-Réal,0,0,0,0,0,0
GC51-I-ENV,0,0,0,0,0,0
GC51-I-GEOTECH,0,0,0,0,0,0
GC51-I-FEU,0,0,0,0,0,0
CFI32-POLTP1,0,0,0,0,0,0
CFI32-TPANALYSE,0,0,0,0,0,0
CFI32-MAT1a,0,0,0,0,0,0
H-32-ANG-CFI-MRIE,0,0,0,0,0,0
H-32-APS-MRIE,0,0,0,0,0,0
H-32-ALL-CFI-MRIE,0,0,0,0,0,0
H-32-ESP-CFI-MRI,0,0,0,0,0,0
H-32-FLE-CFI-MRIE,0,0,0,0,0,0
H-32-ESP-DPT-DEB,0,0,0,0,0,0
H-342-ALL-DEB1,0,0,0,0,0,0
MRIE41-STIC1,0,0,0,0,0,0
ASI51-PIC-Pil-Qual,0,0,0,0,0,0
ASI51-PIC-COM,0,0,0,0,0,0
ASI51-Stage Spe,0,0,0,0,0,0
ASI51-CMR,0,0,0,0,0,0
GC51-I-PROTECT,0,0,0,0,0,0
GC51-I-CMSFS,0,0,0,0,0,0
GC51-I-PSI1,0,0,0,0,0,0
GC51-I-PSI2,0,0,0,0,0,0
GC51-I-OEXPLO,0,0,0,0,0,0
CFI32-NUC2,0,0,0,0,0,0
CFI32-CRISTAL,0,0,0,0,0,0
CFI41-ANAMACRO,0,0,0,0,0,0
MRIE41-SDF,0,0,0,0,0,0
MRIE41-STIE,0,0,0,0,0,0
MRIE41-TEL,0,0,0,0,0,0
ASI51-CASI,0,0,0,0,0,0
GC51-I-IEXPLO,0,0,0,0,0,0
GC51-I-FIAB,0,0,0,0,0,0
GC51-I-FATI,0,0,0,0,0,0
GC51-I-URBAI,0,0,0,0,0,0
CFI41-FORMUL1,0,0,0,0,0,0
CFI41-ORGA2,0,0,0,0,0,0
H-41-ANG-CFI-MRIE,0,0,0,0,0,0
MRIE41-AIC 1,0,0,0,0,0,0
MRIE41-CYBER,0,0,0,0,0,0
MRIE41-RSST,0,0,0,0,0,0
MRIE41-BIBLIO,0,0,0,0,0,0
MRIE41-COM_PIC,0,0,0,0,0,0
ASI51-ASTI,0,0,0,0,0,0
ASI51-APPC,0,0,0,0,0,0
ASI51-EDTS,0,0,0,0,0,0
ASI51-IHME,0,0,0,0,0,0
ASI51-SEM,0,0,0,0,0,0
ASI51-WOS,0,0,0,0,0,0
GMAT51-Sc-Crypt,0,0,0,0,0,0
GMAT51-Sc-OptimGD,0,0,0,0,0,0
GMAT51-Sc-OptimRes,0,0,0,0,0,0
GMAT51-Sc-RVA,0,0,0,0,0,0
ASI52-Profession-st,0,0,0,0,0,0
GC51-I-URBAP,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
GC51-Stage Spe,0,0,0,0,0,0
GC52-Stage Ing ,0,0,0,0,0,0
H-41-APS-CFI,0,0,0,0,0,0
H-41-GSF-CFI,0,0,0,0,0,0
H-41-ANG-PREP-TOEIC,0,0,0,0,0,0
H-41-ANG-TEST-TOEIC,0,0,0,0,0,0
H-41-ALL-CFI-MRIE,0,0,0,0,0,0
H-3451-ALL-DEB1,0,0,0,0,0,0
H-41-ESP-CFI-MRI,0,0,0,0,0,0
H-41-ESP-DPT-DEB,0,0,0,0,0,0
H-451-FLE-CFI-MRIE,0,0,0,0,0,0
H3451-SME-CHOR-ECAO,0,0,0,0,0,0
H3451-SME-ORCH-ECAO,0,0,0,0,0,0
H3451STE-SPECT-ECAO,0,0,0,0,0,0
H-3451-VEE-ECAO,0,0,0,0,0,0
CFI41-AUTO1,0,0,0,0,0,0
MRIE41-QUAL_PIC,0,0,0,0,0,0
MRIE41-REVUE_PIC,0,0,0,0,0,0
MRIE41-SCIEN_PIC,0,0,0,0,0,0
MRIE41-SEM_QUAL_PIC,0,0,0,0,0,0
MRIE41-EPIC1,0,0,0,0,0,0
H-41-ANG-CFI-MRIE,0,0,0,0,0,0
CPRO52-SEM,0,0,0,0,0,0
ASI52-Stage ing,0,0,0,0,0,0
GC52-Stage IngV,0,0,0,0,0,0
GC52-Stage Ing CP,0,0,0,0,0,0
CFI41-INTEREX,0,0,0,0,0,0
CFI41-MAT1b,0,0,0,0,0,0
CFI41-RMN2,0,0,0,0,0,0
H-41-APS-MRIE,0,0,0,0,0,0
MRIE41-ProjetPerso,0,0,0,0,0,0
H-41-ALL-CFI-MRIE,0,0,0,0,0,0
H-3451-ALL-DEB1,0,0,0,0,0,0
H-41-ESP-CFI-MRI,0,0,0,0,0,0
H-41-ESP-DPT-DEB,0,0,0,0,0,0
H-451-FLE-CFI-MRIE,0,0,0,0,0,0
H41-AN-TEST-TOEIC-GC,0,0,0,0,0,0
MRIE41-INSAJOB,0,0,0,0,0,0
H-3451-ALL-DEB2,0,0,0,0,0,0
H-42-SOCIO-MRIE,0,0,0,0,0,0
CFI41-NUC3,0,0,0,0,0,0
CFI41-OMI2,0,0,0,0,0,0
CFI41-GRC2,0,0,0,0,0,0
CFI41-INSAJOB,0,0,0,0,0,0
CFI41-NUM1,0,0,0,0,0,0
CFI41-Stage Tech,0,0,0,0,0,0
CFI41-FORMUL2(TP),0,0,0,0,0,0
MRIE42-TP3,0,0,0,0,0,0
MRIE42-GRI3,0,0,0,0,0,0
CFI41-BES&ST,0,0,0,0,0,0
CFI41-TPMAT1,0,0,0,0,0,0
CFI41-TPORGA2,0,0,0,0,0,0
CFI41-TPAUTO1,0,0,0,0,0,0
H-42-ANG-CFI-MRIE,0,0,0,0,0,0
MRIE42-AIC 2,0,0,0,0,0,0
MRIE42-STIC2,0,0,0,0,0,0
MRIE42-NUC,0,0,0,0,0,0
MRIE42-EPIC2,0,0,0,0,0,0
H-42-APS-CFI,0,0,0,0,0,0
H-42-ANG-TEST-TOEIC,0,0,0,0,0,0
CFI42-MECAPOL,0,0,0,0,0,0
MRIE42-COM_PIC,0,0,0,0,0,0
MRIE42-QUAL_PIC,0,0,0,0,0,0
MRIE42-REVUE_PIC,0,0,0,0,0,0
MRIE42-SCIEN_PIC,0,0,0,0,0,0
H-42-MOI-MRIE,0,0,0,0,0,0
CFI42-OCS,0,0,0,0,0,0
CFI42-OMI3,0,0,0,0,0,0
CFI42-ORGA+,0,0,0,0,0,0
CFI42-EVALECO,0,0,0,0,0,0
CFI42-HSA,0,0,0,0,0,0
CFI42-HOM,0,0,0,0,0,0
CFI42-NUC+,0,0,0,0,0,0
ASSYSTEM,0,0,0,0,0,0
CFI42-QUAL 1,0,0,0,0,0,0
CFI42-ANA SENSO COSM,0,0,0,0,0,0
CFI42-TPANA ARPA,0,0,0,0,0,0
CFI42-IG,0,0,0,0,0,0
CFI42-NUM2,0,0,0,0,0,0
CFI42-PPMAT,0,0,0,0,0,0
CFI42-ECO ,0,0,0,0,0,0
CFI42-CIA,0,0,0,0,0,0
CFI42-ANA SENSO COSM,0,0,0,0,0,0
CFI42-ANA SENSO OLF,0,0,0,0,0,0
CFI42-TPANA ARPA,0,0,0,0,0,0
CFI42-TPANA COS,0,0,0,0,0,0
CFI42-STAGE SPE,0,0,0,0,0,0
H-42-ANG-CFI-MRIE,0,0,0,0,0,0
H-42-APS-MRIE,0,0,0,0,0,0
MRIE42-RSST,0,0,0,0,0,0
H-42-ANG-TEST-TOEIC,0,0,0,0,0,0
MRIE51-INNOV,0,0,0,0,0,0
CFI42-PROJPERSO,0,0,0,0,0,0
CFI42-PROJETUDE,0,0,0,0,0,0
CFI42-PTP,0,0,0,0,0,0
MRIE51-CORR,0,0,0,0,0,0
MRIE51-PTA,0,0,0,0,0,0
MRIE51-BIOC,0,0,0,0,0,0
CFI42-TPGP,0,0,0,0,0,0
CFI42-ANASOL,0,0,0,0,0,0
CFI42-CORRO,0,0,0,0,0,0
CFI42-POLTP2,0,0,0,0,0,0
CFI42-PEXP,0,0,0,0,0,0
CFI42-MNCP,0,0,0,0,0,0
CFI51-ENV,0,0,1,0,0,1
MRIE51-DAA,0,0,0,0,0,0
MRIE51-MFC,0,0,0,0,0,0
MRIE51-PHAST2,0,0,0,0,0,0
MRIE51-GRSC,0,0,0,0,0,0
CFI51-OMI4,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
CFI51-REGLEM,0,0,0,0,0,0
CFI51-BIGDATA,0,0,0,0,0,0
CFI51-LEANMANUF,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
CFI51-PROCINDUS,0,0,0,0,0,0
CFI51-MSPROJ,0,0,0,0,0,0
H-51-MANAG-CFI,0,0,0,0,0,0
MRIE51-EQR,0,0,0,0,0,0
MRIE51-RNAT,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
MRIE51-REX,0,0,0,0,0,0
MRIE51-TPRR,0,0,0,0,0,0
H-3451-VEE-ECAO,0,0,0,0,0,0
MRIE51-PHAST2,0,0,0,0,0,0
H-51-MI-CFI,0,0,0,0,0,0
CFI51-INEC,0,0,0,0,0,0
H3451-SDE-ECAO,0,0,0,0,0,0
CFI51-EXENTRE,0,0,0,0,0,0
MRIE51-INEC,0,0,0,0,0,0
MRIE51-TPRR,0,0,0,0,0,0
MRIE51-PROR,0,0,0,0,0,0
MRIE51-REX,0,0,0,0,0,0
MRIE51-BIOC,0,0,0,0,0,0
MRIE51-GRSC,0,0,0,0,0,0
MRIE51-Stage-Spe,0,0,0,0,0,0
CFI51-Stage Tech,0,0,0,0,0,0
CFI51-PROJPERSO,0,0,0,0,0,0
MRIE41-ProjetPerso,0,0,0,0,0,0
CFI51-ENV,0,0,1,0,0,1
MRIE51-INNOV,0,0,0,0,0,0
CFI51-OMI4,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
CFI51-REGLEM,0,0,0,0,0,0
CFI51-BIGDATA,0,0,0,0,0,0
CFI51-LEANMANUF,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
CFI51-PROCINDUS,0,0,0,0,0,0
CFI51-MSPROJ,0,0,0,0,0,0
H-51-MANAG-CFI,0,0,0,0,0,0
MRIE51-CORR,0,0,0,0,0,0
MRIE51-PTA,0,0,0,0,0,0
MRIE51-BIOC,0,0,0,0,0,0
H-51-MI-CFI,0,0,0,0,0,0
CFI51-INEC,0,0,0,0,0,0
H3451-SDE-ECAO,0,0,0,0,0,0
CFI51-EXENTRE,0,0,0,0,0,0
MRIE51-DAA,0,0,0,0,0,0
MRIE51-MFC,0,0,0,0,0,0
MRIE51-PHAST2,0,0,0,0,0,0
MRIE51-GRSC,0,0,0,0,0,0
CFI51-Stage Tech,0,0,0,0,0,0
MRIE51-EQR,0,0,0,0,0,0
MRIE51-RNAT,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
MRIE51-REX,0,0,0,0,0,0
MRIE51-TPRR,0,0,0,0,0,0
H-3451-VEE-ECAO,0,0,0,0,0,0
MRIE51-PHAST2,0,0,0,0,0,0
CFI51-PROJPERSO,0,0,0,0,0,0
MRIE51-INEC,0,0,0,0,0,0
MRIE51-TPRR,0,0,0,0,0,0
MRIE51-PROR,0,0,0,0,0,0
MRIE51-REX,0,0,0,0,0,0
MRIE51-BIOC,0,0,0,0,0,0
MRIE51-GRSC,0,0,0,0,0,0
MRIE51-Stage-Spe,0,0,0,0,0,0
CFI51-MAT3,0,0,0,0,0,0
MRIE41-ProjetPerso,0,0,0,0,0,0
CFI51-APPSPé,0,0,0,0,0,0
CFI51-POLTECH (MP),0,0,0,0,0,0
MRIE51-INNOV,0,0,0,0,0,0
CFI51-FORMUL3 A,0,0,0,0,0,0
CFI51-POLTP3 (MP),0,0,0,0,0,0
MRIE51-CORR,0,0,0,0,0,0
MRIE51-PTA,0,0,0,0,0,0
MRIE51-BIOC,0,0,0,0,0,0
CFI51-ProjetPOL (MP),0,0,0,0,0,0
CFI51-M2-MAT,0,0,0,0,0,0
MRIE51-DAA,0,0,0,0,0,0
MRIE51-MFC,0,0,0,0,0,0
MRIE51-PHAST2,0,0,0,0,0,0
MRIE51-GRSC,0,0,0,0,0,0
H-51-MANAG-CFI,0,0,0,0,0,0
H-51-MI-CFI,0,0,0,0,0,0
CFI51-INEC,0,0,0,0,0,0
CFI51-M2-POL,0,0,0,0,0,0
CFI51-PIE CF,0,0,0,0,0,0
MRIE51-EQR,0,0,0,0,0,0
MRIE51-RNAT,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
MRIE51-REX,0,0,0,0,0,0
MRIE51-TPRR,0,0,0,0,0,0
H-3451-VEE-ECAO,0,0,0,0,0,0
MRIE51-PHAST2,0,0,0,0,0,0
CFI51-CHRO2TP,0,0,0,0,0,0
CFI51-PIE MP GPC,0,0,0,0,0,0
CFI51-QUAL PIE,0,0,0,0,0,0
CFI51-ENV,0,0,1,0,0,1
MRIE51-INEC,0,0,0,0,0,0
MRIE51-TPRR,0,0,0,0,0,0
MRIE51-PROR,0,0,0,0,0,0
MRIE51-REX,0,0,0,0,0,0
MRIE51-BIOC,0,0,0,0,0,0
MRIE51-GRSC,0,0,0,0,0,0
MRIE51-Stage-Spe,0,0,0,0,0,0
CFI51-OMI4,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
CFI51-REGLEM,0,0,0,0,0,0
CFI51-BIGDATA,0,0,0,0,0,0
CFI51-LEANMANUF,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
CFI51-PROCINDUS,0,0,0,0,0,0
CFI51-MSPROJ,0,0,0,0,0,0
H-51-MANAG-CFI,0,0,0,0,0,0
MRIE41-ProjetPerso,0,0,0,0,0,0
MRIE51 RP-SIMPRO,0,0,0,0,0,0
H-51-MI-CFI,0,0,0,0,0,0
CFI51-INEC,0,0,0,0,0,0
H3451-SDE-ECAO,0,0,0,0,0,0
CFI51-EXENTRE,0,0,0,0,0,0
MRIE51 RP-SRC,0,0,0,0,0,0
MRIE51 RP-TPS,0,0,0,0,0,0
CFI51-DIMPRO,0,0,0,0,0,0
MRIE51-INNOV,0,0,0,0,0,0
CFI51-Stage Tech,0,0,0,0,0,0
MRIE51-CORR,0,0,0,0,0,0
MRIE51-PTA,0,0,0,0,0,0
MRIE51-BIOC,0,0,0,0,0,0
CFI51-PROJPERSO,0,0,0,0,0,0
MRIE51-DAA,0,0,0,0,0,0
MRIE51-MFC,0,0,0,0,0,0
MRIE51-PHAST2,0,0,0,0,0,0
MRIE51-GRSC,0,0,0,0,0,0
CFI51-BIOCHIMIEA,0,0,0,0,0,0
MRIE51-EQR,0,0,0,0,0,0
MRIE51-RNAT,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
MRIE51-REX,0,0,0,0,0,0
MRIE51-TPRR,0,0,0,0,0,0
H-3451-VEE-ECAO,0,0,0,0,0,0
MRIE51-PHAST2,0,0,0,0,0,0
CFI51-BIOMOLECULES,0,0,0,0,0,0
CFI51-BIOPHARMA,0,0,0,0,0,0
CFI51-M2-Organique,0,0,0,0,0,0
MRIE51-INEC,0,0,0,0,0,0
MRIE51-TPRR,0,0,0,0,0,0
MRIE51-PROR,0,0,0,0,0,0
MRIE51-REX,0,0,0,0,0,0
MRIE51-BIOC,0,0,0,0,0,0
MRIE51-GRSC,0,0,0,0,0,0
MRIE51-Stage-Spe,0,0,0,0,0,0
H-51-MI-CFI,0,0,0,0,0,0
H-51-MANAG-CFI,0,0,0,0,0,0
CFI51-M2-Analyse,0,0,0,0,0,0
CFI51-M2-ARPAC,0,0,0,0,0,0
CFI51-INEC,0,0,0,0,0,0
CFI51-CHRO2TP,0,0,0,0,0,0
CFI51-CHIMINDUS ,0,0,0,0,0,0
MRIE41-ProjetPerso,0,0,0,0,0,0
CFI51-FORMUL 3 (CF),0,0,0,0,0,0
CFI51-CHRO2,0,0,0,0,0,0
CFI51-FORMUL3 A,0,0,0,0,0,0
CFI51-PIE CF,0,0,0,0,0,0
MRIE51-RE-PSI,0,0,0,0,0,0
CFI51-CHRO2TP,0,0,0,0,0,0
CFI51-PIE MP GPC,0,0,0,0,0,0
CFI51-QUAL PIE,0,0,0,0,0,0
CFI51-ENV,0,0,1,0,0,1
MRIE51 RE-GEO,0,0,0,0,0,0
MRIE51 RE-EOLE ,0,0,0,0,0,0
MRIE51-RE-RH2,0,0,0,0,0,0
MRIE51-EXENTRE,0,0,0,0,0,0
CFI51-OMI4,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
CFI51-REGLEM,0,0,0,0,0,0
CFI51-BIGDATA,0,0,0,0,0,0
CFI51-LEANMANUF,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
CFI51-PROCINDUS,0,0,0,0,0,0
CFI51-MSPROJ,0,0,0,0,0,0
H-51-MANAG-CFI,0,0,0,0,0,0
MRIE51-INNOV,0,0,0,0,0,0
H-51-MI-CFI,0,0,0,0,0,0
CFI51-INEC,0,0,0,0,0,0
H3451-SDE-ECAO,0,0,0,0,0,0
CFI51-EXENTRE,0,0,0,0,0,0
MRIE51-CORR,0,0,0,0,0,0
MRIE51-PTA,0,0,0,0,0,0
MRIE51-BIOC,0,0,0,0,0,0
CFI51-Stage Tech,0,0,0,0,0,0
MRIE51-DAA,0,0,0,0,0,0
MRIE51-MFC,0,0,0,0,0,0
MRIE51-PHAST2,0,0,0,0,0,0
MRIE51-GRSC,0,0,0,0,0,0
CFI51-PROJPERSO,0,0,0,0,0,0
MRIE51-EQR,0,0,0,0,0,0
MRIE51-RNAT,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
MRIE51-REX,0,0,0,0,0,0
MRIE51-TPRR,0,0,0,0,0,0
H-3451-VEE-ECAO,0,0,0,0,0,0
MRIE51-PHAST2,0,0,0,0,0,0
CFI51-DIMPRO,0,0,0,0,0,0
MRIE51-INEC,0,0,0,0,0,0
MRIE51-TPRR,0,0,0,0,0,0
MRIE51-PROR,0,0,0,0,0,0
MRIE51-REX,0,0,0,0,0,0
MRIE51-BIOC,0,0,0,0,0,0
MRIE51-GRSC,0,0,0,0,0,0
MRIE51-Stage-Spe,0,0,0,0,0,0
CFI51-IOPI (GC),0,0,0,0,0,0
CFI51-CINTRANS (GC),0,0,0,0,0,0
CFI51-SIMPRO,0,0,0,0,0,0
CFI51-CATHET,0,0,0,0,0,0
CFI51-FRAC,0,0,0,0,0,0
MRIE41-ProjetPerso,0,0,0,0,0,0
CFI51-THI,0,0,0,0,0,0
CFI51-TF,0,0,0,0,0,0
CFI51-GPTPA (GC),0,0,0,0,0,0
GC51-I-CLIMNAT,1,0,0,0,1,1
CFI51-MF2 (GC),0,0,0,0,0,0
CFI51-SRC,0,0,0,0,0,0
CFI51-ENV,0,0,1,0,0,1
GC51-I-ENV,0,0,0,0,0,0
GC51-I-GEOTECH,0,0,0,0,0,0
MRIE51-Stage-Spe,0,0,0,0,0,0
CFI51-OMI4,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
CFI51-REGLEM,0,0,0,0,0,0
CFI51-BIGDATA,0,0,0,0,0,0
CFI51-LEANMANUF,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
CFI51-PROCINDUS,0,0,0,0,0,0
CFI51-MSPROJ,0,0,0,0,0,0
H-51-MANAG-CFI,0,0,0,0,0,0
GC51-I-FEU,0,0,0,0,0,0
H-51-MI-CFI,0,0,0,0,0,0
CFI51-INEC,0,0,0,0,0,0
H3451-SDE-ECAO,0,0,0,0,0,0
CFI51-EXENTRE,0,0,0,0,0,0
GC51-I-PROTECT,0,0,0,0,0,0
GC51-I-CMSFS,0,0,0,0,0,0
GC51-I-PSI1,0,0,0,0,0,0
GC51-I-PSI2,0,0,0,0,0,0
GC51-I-OEXPLO,0,0,0,0,0,0
CFI51-Stage Tech,0,0,0,0,0,0
GC51-I-IEXPLO,0,0,0,0,0,0
GC51-I-FIAB,0,0,0,0,0,0
GC51-I-FATI,0,0,0,0,0,0
GC51-I-URBAI,0,0,0,0,0,0
CFI51-PROJPERSO,0,0,0,0,0,0
CFI52-Stage Ing,0,0,0,0,0,0
GC51-I-URBAP,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
MRIE52-Stage-Ing,0,0,0,0,0,0
CFI52-B2-FLE,0,0,0,0,0,0
CPRO52-SEM,0,0,0,0,0,0
CPRO52-SEM,0,0,0,0,0,0
CFI52-EXENTRE,0,0,0,0,0,0
MRIE52-EXENTRE,0,0,0,0,0,0
MRIE52-Stage-Spe,0,0,0,0,0,0
